2024-12-14T19:20:34.337Z [INFO]: Polygon WebSocket connected.
2024-12-14T19:20:34.343Z [INFO]: Started polling for order statuses.
2024-12-14T19:20:34.509Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T19:20:34.510Z [INFO]: Polygon WebSocket connected.
2024-12-14T19:20:34.531Z [ERROR]: Error adding symbol WKEY to watchlist: this.restClient.getIntradayHighFromAgg is not a function
2024-12-14T19:20:34.566Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:25:52.822Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:25:52.830Z [INFO]: Started polling for order statuses.
2024-12-14T20:25:53.165Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T20:25:53.168Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:25:53.219Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:25:53.446Z [INFO]: Subscribed to WKEY quote data.
2024-12-14T20:26:07.216Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:26:07.222Z [INFO]: Started polling for order statuses.
2024-12-14T20:26:07.390Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T20:26:07.391Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:26:07.443Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:26:07.585Z [INFO]: Subscribed to WKEY quote data.
2024-12-15T15:48:43.458Z [INFO]: Polygon WebSocket connected.
2024-12-15T15:48:43.466Z [INFO]: Started polling for order statuses.
2024-12-15T15:48:43.628Z [INFO]: Polygon WebSocket connection opened.
2024-12-15T15:48:43.630Z [INFO]: Polygon WebSocket connected.
2024-12-15T15:48:43.678Z [INFO]: Polygon WebSocket authenticated.
2024-12-15T15:48:43.789Z [INFO]: Subscribed to WKEY quote data.
2024-12-15T23:14:36.467Z [INFO]: Polygon WebSocket connected.
2024-12-15T23:14:36.477Z [INFO]: Started polling for order statuses.
2024-12-15T23:14:36.646Z [INFO]: Polygon WebSocket connection opened.
2024-12-15T23:14:36.647Z [INFO]: Polygon WebSocket connected.
2024-12-15T23:14:36.701Z [INFO]: Polygon WebSocket authenticated.
2024-12-15T23:14:36.835Z [INFO]: Subscribed to WKEY quote data.
2024-12-16T04:03:18.142Z [INFO]: Polygon WebSocket connected.
2024-12-16T04:03:18.148Z [INFO]: Started polling for order statuses.
2024-12-16T04:03:18.461Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T04:03:18.462Z [INFO]: Polygon WebSocket connected.
2024-12-16T04:03:18.524Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T04:03:18.775Z [INFO]: Subscribed to WKEY quote data.
2024-12-16T04:48:28.523Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:48:38.524Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:48:48.524Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:48:58.525Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:49:08.530Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:49:18.528Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:49:28.533Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:49:38.536Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:49:48.537Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:49:58.537Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:50:08.539Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:50:18.538Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:50:28.538Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:50:38.541Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:50:48.540Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:50:58.544Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:51:08.545Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:51:18.547Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:51:28.551Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:51:38.551Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:51:48.554Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:51:58.554Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:52:08.555Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:52:18.559Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:52:28.560Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:52:38.560Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:52:48.563Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:52:58.563Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:53:08.561Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:53:18.564Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:53:28.567Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:53:38.568Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:53:48.571Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:53:58.573Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:54:08.573Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:54:18.575Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:54:28.578Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:54:38.577Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:54:48.581Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:54:58.583Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:55:08.585Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:55:18.586Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:55:28.587Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:55:38.588Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:55:48.592Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:55:58.587Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:56:08.593Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:56:18.597Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:56:28.592Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:56:38.598Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:56:48.600Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:56:58.602Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:57:08.599Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:57:18.602Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:57:28.606Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:57:38.606Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:57:48.608Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:57:58.607Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:58:08.610Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:58:18.613Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:58:28.614Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:58:38.615Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:58:48.618Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:58:58.620Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:59:08.620Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:59:18.618Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:59:28.621Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:59:38.620Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:59:48.622Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T04:59:58.625Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:00:08.623Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:00:18.627Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:00:28.623Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:00:38.624Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:00:43.318Z [WARN]: Polygon WebSocket closed. Code: 1012, Reason: 
2024-12-16T05:00:48.629Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:00:53.555Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T05:00:53.557Z [INFO]: Polygon WebSocket connected.
2024-12-16T05:00:53.609Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T05:00:58.631Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:00:59.874Z [WARN]: Polygon WebSocket closed. Code: 1012, Reason: 
2024-12-16T05:01:08.634Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:01:10.031Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T05:01:10.031Z [INFO]: Polygon WebSocket connected.
2024-12-16T05:01:10.075Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T05:01:18.638Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:01:28.639Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:01:38.641Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:01:48.643Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:01:58.644Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:02:08.654Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:02:18.658Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:02:28.663Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:02:38.665Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:02:48.665Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:02:58.668Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:03:08.668Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:03:18.671Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:03:28.673Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:03:38.673Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:03:48.677Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:03:58.681Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:04:08.681Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:04:18.682Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:04:28.685Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:04:38.686Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:04:48.687Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:04:58.691Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:05:08.698Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:05:18.712Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:05:28.719Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:05:38.725Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:05:48.726Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:05:58.729Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:06:08.731Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:06:18.733Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:06:28.737Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:06:38.736Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:06:48.741Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:06:58.739Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:07:08.742Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:07:18.743Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:07:28.743Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:07:38.747Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:07:48.747Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:07:58.749Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:08:08.751Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:08:18.755Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:08:28.750Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:08:38.758Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:08:48.760Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:08:58.762Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:09:08.764Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:09:18.768Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:09:28.766Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:09:38.770Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:09:48.767Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:09:58.768Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:10:08.774Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:10:18.775Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:10:28.776Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:10:38.776Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:10:48.781Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:10:58.780Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:11:08.898Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:11:18.906Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:11:28.907Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:11:38.905Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:11:48.907Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:27:34.332Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:27:44.338Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:27:54.340Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:28:04.347Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:28:14.348Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:28:24.349Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:28:34.355Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:43:58.645Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:44:08.656Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:44:18.658Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:44:28.656Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:44:38.661Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:44:48.661Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:44:58.664Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:45:08.664Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:45:18.667Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:45:28.668Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:45:38.667Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:45:48.669Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:45:58.664Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:46:08.670Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:46:18.672Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:46:28.673Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:46:38.675Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:46:48.669Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:46:58.677Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:47:08.677Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:47:18.678Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:47:28.682Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:47:38.681Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:47:48.678Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:47:58.680Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:48:08.685Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:48:18.688Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:48:28.687Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:48:38.692Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:48:48.693Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T05:48:58.692Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:04:11.385Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:04:21.357Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:04:31.355Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:04:41.353Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:04:51.353Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:05:01.356Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:05:11.355Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:05:21.361Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:05:31.364Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:05:41.362Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:05:51.364Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:06:01.367Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:06:11.367Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:06:21.368Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:06:31.373Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:06:41.374Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:06:51.376Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:07:01.377Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:07:11.376Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:07:21.379Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:07:31.379Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:07:41.382Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:07:51.385Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:08:01.384Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:08:11.387Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:08:21.388Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:08:31.394Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:08:41.394Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:08:51.396Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:09:01.396Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:09:11.398Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:09:21.398Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:09:31.400Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:09:41.403Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:09:51.403Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:10:01.404Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:10:11.405Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:10:21.406Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:10:31.411Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:10:41.409Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:10:51.410Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:11:01.410Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:11:11.410Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:11:21.416Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:11:31.415Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:11:41.417Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:11:51.418Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:12:01.418Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:12:11.422Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:27:38.042Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:27:38.454Z [ERROR]: Error polling order statuses: read ECONNRESET
2024-12-16T06:27:48.053Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:27:58.049Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:28:08.055Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:28:18.056Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:28:28.059Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:28:38.057Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:28:48.061Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:28:58.064Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:29:08.074Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:29:18.079Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:29:28.082Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:29:38.078Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:29:48.078Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:29:58.082Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:30:08.083Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:30:18.082Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:30:28.086Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:30:38.089Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:30:48.088Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:30:58.087Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:31:08.092Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:31:18.094Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:31:28.096Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:31:38.097Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:31:48.100Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:31:58.099Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:32:08.100Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:32:18.106Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T06:32:28.107Z [INFO]: Dynamic config reloaded. Updated override symbols.
